정책번호,정책제공방법코드,정책명,정책키워드명,정책설명내용,정책대분류명,정책중분류명,정책지원내용,주관기관코드명,운영기관코드명,신청기간구분코드,사업기간구분코드,사업기간시작일자,사업기간종료일자,사업기간기타내용,정책신청방법내용,심사방법내용,신청URL주소,제출서류내용,기타사항내용,참고URL주소1,참고URL주소2,지원도착순서여부,지원대상최소연령,지원대상최대연령,결혼상태코드,소득조건구분코드,소득기타내용,추가신청자격조건내용,참여제안대상내용,조회수,정책거주지역코드,정책전공요건코드,정책취업요건코드,정책학력요건코드,신청시작일자,신청종료일자,정책특화요건코드
20240527005400200008,상담,청년도전지원사업 젊핑 도전+25주 프로그램,"25주,이수,도전","도전+ 25주 프로그램은 자소서 컨설팅, 크루활동, 금융상식, 주거강의 등을 통해
나를 알아가고 나의 역량을 성장시킬 수 있는 프로그램",일자리,"취업,재직자","□ 내 용
○ 이수 시 최대 300만원
- 회차이수 50만원*5회=250만원
- 전체이수 20만원
- 취업관련 활동시 30만원

○ 취업 시 50만원
- 이수 후 6개월 이내 취업 후 3개월 근속","고용노동부, 대구광역시",대구광역시청년센터,마감,,,,,"□ A유형
1.워크넷 청년도전지원사업 신청
- https://www.work.go.kr/youngChallenge/index.do
※ 신청기관 대구광역시청년센터 선택

2. 청년센터에서 접수처리 후 프로그램 개별 안내
- 구직문답표 작성
개별 안내를 통한 프로그램 진행 일정 선택

□ B유형
1. 구글폼 청년도전지원사업 신청
https://forms.gle/brbRDv8Qm9EUbWyd6

2. 청년센터에서 자격요건 확인 후 개별 안내
- 구직문답표 작성
개별 안내를 통한 프로그램 진행 일정 선택",,,,,http://www.dgyouth.kr/board/notice.asp?num=2130&pmode=VIEW&board=notice&page=1&sKey=&sWord=&pCate=0,,N,18,39,,,,,"1. 6개월 이내 의무복무 예정자
2. 학점은행제, 사이버대학교, 대학(원)생, 방송통신고등(대)학교 재학, 휴학생 참여 불가
3. 퇴사 후 6개월이 지나지 않은 경우(6개월 이후 참여 가능)
4. 국민취업제도에 참여하여 수혜 중인 자
5. 국가 또는 지자체의 유사 사업에 참여하여 수당*을 지원받은 지 6개월이 지나지 아니한 자(*월평균 50만 원 이상 또는 총 300만 원 이상)",15,대구광역시,제한없음,미취업자,제한없음,,,제한없음
20240527005400200007,교육,의령군 청년센터(청춘만개) 프로그램 강사풀 모집,"00,평일,의령청년센터",의령청년센터(청춘만개)에서 운영하는 프로그램 강사풀 모집,일자리,"취업,재직자","□ 강의시간
○ 교육유형
- 정규 프로그램
- 원데이 프로그램 
○ 교육시간
- (평일) 오전 10:00 ~ 12:00
- (평일) 오후 14:00 ~ 17:00
- (평일) 저녁 19:00 ~ 21:00
- (토요일) 오전 / 오후     
※ 교육일정 추후 협의 가능

□ 선발된 강사는 의령청년센터 강사풀에 등재함",의령청년센터,주관기관과 동일,마감,,,,-,"□ 신청방법: 이메일, 우편, 방문
○ 이메일 주소: fog7640@naver.com
① 제목: 제안제목 입력
② 첨부파일: 강사지원서, 강의계획서, 제출서류 등 첨부 등록
- (파일명) 2024년 강의 제안-ooo(지원자 성명)
○ 우편·방문 : (우)52134 의령군 칠곡면 칠곡로 97(신포리 418-1번지)

※ 문의전화: ☎ 055-574-9393(의령청년센터)
※ 방문 접수는 업무시간(9시-21시)에 가능
※ 공휴일, 점심시간(12시-13시), 저녁시간(18-19시) 제외",공고문 참고,,공고문 참고,공고문 참고,https://www.uiryeong.go.kr/board/view.uiryeong?boardId=BBS_0000070&menuCd=DOM_000000203003001001&startPage=1&dataSid=316445&gosiNo=31691,,N,19,,,,,공고문 참고,공고문 참고,12,경상남도 의령군,제한없음,제한없음,제한없음,,,제한없음
20240524005400200012,시설제공,대구행복기숙사 운영,"가능,독서실,세탁실",지역 대학생들이 안전하게 생활할 수 있는 주거공간 마련 및 청년커뮤니티 공간 운영,주거,주택 및 거주지,"○  6개월 단위 입주, 최장 8년까지 거주 가능
○  월임대료 26.4만원(관리비 포함), 보증금 10만원
○  체력단련실, 세탁실, 식당, 독서실, 편의점, 카페 등 편의시설 이용 가능",대학인재과,한국사학진흥재단,특정기간,기타,,,연중,"○ 대구행복기숙사 홈페이지 회원가입 &gt; 로그인 &gt; 입사/퇴사안내 &gt; 입사신청
","○ 모집일정
  - 신청기간 : 1. 13.(월) ~ 1. 31.(금)
  - 선정발표 : 2. 5.(수) 17:00 (예정)
  - 수납기간 : 2. 5.(수) ~ 2. 7.(금)",https://www.happydorm.or.kr/daegu/,"○ 직전학기성적증명서(재학생만 해당) 
  - 본인 기준 직전 학기 성적(신입생은 합격증명서 또는 등록금납부확인서 제출
○ 부모님주민등본 
  - 부모님과 본인 포함, 등본으로 입증이 불가능하면 등본과 가족관계증명서 같이 제출) 
○ 본인사진(파일) 
    ※ 그 외 사회배려대상자 등 기타 추가 필요 서류는 대구행복기숙사 홈페이지 내 공고문 참조 ",,https://www.happydorm.or.kr/daegu/ko/index,,N,,,제한없음,무관,,,,23,대구광역시,제한없음,제한없음,"대학 재학, 대졸 예정, 석·박사",20250113,20250131,제한없음
20240524005400200008,교육,해운대 기술교육원 운영,"운영,창업,직업능력개발",직업능력개발 및 취·창업 교육프로그램 운영,일자리,"취업,재직자",□ 취·창업 프로그램 운영,해운대구 일자리경제과,㈜리더하이&㈜에코인블랭크,마감,,,,2024.01.01.~2024.12.31.,□ 온라인신청,□ 선착순 모집 마감,https://www.hte.or.kr/,□ 참여를 희망하는 프로그램 공고 확인,□ 매월 교육프로그램별 신청기간 상이,https://www.hte.or.kr/,,N,,,,,,-,□ 해당없음,21,부산 해운대구,제한없음,제한없음,제한없음,,,제한없음
20240524005400200005,기타,청년 취업합격 H:틔움 패키지 지원사업,"구직활동,비용,면접준비",미취업 청년의 자기주도적 구직활동에 기반한 취업준비 비용을 지원함으로써 경제적 부담을 경감하고 사회진입을 촉진하고자 함,일자리,"취업,재직자","□ 지원내용: 구직활동 비용 1인당 30만원 - 자격시험 응시료, 면접준비 비용 등 구직활동비용 
□ 지원방식: 구직활동 증빙자료 확인 후 계좌입금",해운대구,해운대구,마감,,,,2024. 6. ~12.,□ 공고확인,□미정,https://www.haeundae.go.kr/youth/index.do,□ 공고 확인,-,https://www.haeundae.go.kr/youth/index.do,,N,19,34,,,,-,□ 해운대구 미거주자기준 중위소득 150% 초과 가구인자,11,부산 해운대구,제한없음,제한없음,제한없음,,,제한없음
20240524005400200004,상담,해운대 청년채움공간 운영,"공간지원,인큐베이팅,체계적",청년 창업의 체계적 지원 및 양질의 청년 일자리 창출 지원,일자리,"재직자,창업","□ 청년 창업 인큐베이팅 및 공간지원, 취·창업교육, 컨설팅 등",해운대구 일자리경제과,(사)부산경영자총협회,마감,,,,-,□ 프로그램 별 상이,-,http://xn--s39awrm7hz2bt67becw33c7xaz19c.kr/index.do,-,□ 자세한 내용은 해운대청년채움공간 홈페이지 참조,http://xn--s39awrm7hz2bt67becw33c7xaz19c.kr/index.do,,N,19,39,,,,-,□ 프로그램 별 상이,5,부산 해운대구,제한없음,제한없음,제한없음,,,제한없음
20240524005400200014,기타,청년 자격시험 응시료 지원사업,"자격시험,응시료,진입을",청년의 구직활동에 따른 경제적 부담을 완화하고 역량개발을 통한 사회 진입을 지원하기 위해 자격시험 응시료 지원,교육,"미래역량강화,교육비지원,온라인교육","□ (주요내용) 자격시험 응시료 지원(연1회, 1인당 최대10만원)",부산광역시 남구(일자리경제과),부산광역시 남구,마감,,,,-,-,-,https://www.bsnamgu.go.kr/index.namgu?menuCd=DOM_000000102012011000,공고 확인,문의: 일자리경제과 청년정책팀(051-607-3662),,,N,18,39,,,,-,-,9,부산 남구,제한없음,미취업자,제한없음,,,제한없음
20240524005400200002,기타,청년 자기개발 도서구입비 지원,"자기개발,지역서점연계를,지역서점활성화",미취창업 청년들의 자기개발 역량을 강화하며 지역서점연계를 통한 지역서점활성화 제고,일자리,"취업,재직자","□ 연 1회, 최대 5만원 실비 지원",부산광역시 남구,부산광역시 남구,마감,,,,-,-,-,,공고 확인,없음,https://www.bsnamgu.go.kr/index.namgu?menuCd=DOM_000000102012010000,,N,18,39,,,,-,□ 남구 1년 이상 거주 18~39세 미취창업 청년 이외의 자,14,부산 남구,제한없음,미취업자,제한없음,,,제한없음
20240524005400200001,기타,청년 자격증 응시료 지원사업,"응시료,자격증,직업역량",□ 미취업 청년 취업준비 비용부담 완화 및 직업역량 개발,일자리,"취업,재직자",□ (주요내용) 자격증 응시료 지원(1인 연 1회 10만원 한도 내),부산광역시 영도구,부산광역시 영도구,마감,,,,-,-,-,https://www.yeongdo.go.kr/00672/00673/04144.web,□ 공고 확인,-,https://www.yeongdo.go.kr/00672/00673/04144.web,,N,19,34,,,,-,-,7,부산 영도구,제한없음,제한없음,제한없음,,,제한없음
20240524005400200007,현금지급,사하구 청년도전지원사업,"사하구,참여와,참여자를","구직단념청년 등의 참여자를 발굴하여 자신감 회복, 구직의욕 고취를 위한 맞춤형 프로그램을 제공함으로써 청년들의 노동시장 참여와 취업을 촉진",일자리,"취업,재직자","□ 사업내용 
○ 밀착상담, 자신감회복, 진로탐색, 취업역량강화 등 청년 맞춤형 프로그램 제공 
○ 프로그램 이수 시 수당 및 인센티브 지급",사하구,문화콘텐츠개발원,마감,,,,-,-,-,https://www.work.go.kr/youngChallenge/index.do,-,-,https://www.work.go.kr/youngChallenge/index.do,,N,18,34,,,,-,□ 참여요건 참조,8,부산 사하구,제한없음,미취업자,제한없음,,,제한없음
20240523005400100013,교육,제대군인 직업능력 개발훈련,"개발훈련,직업능력,개발법에",전역 예정자의 직업능력 개발훈련 지원 사업,"일자리, 교육","취업,미래역량강화,온라인교육",근로자직업능력 개발법에 따른 직업능력개발훈련 실시기관에 추천,국가보훈처,관할 제대군인지원센터,마감,,,,연중,주소지 관할 제대군인지원센터에 유선으로 신청,확인 및 추천자자격요건을 확인하여 실시기관에 추천하며 접수 즉시 처리됨,,"직업능력개발훈련 신청서, 직업능력개발훈련 개인정보 이용 및 제공 사전 동의서",,https://www.vnet.go.kr/gud/GudCv005.do,,N,,,,,,,,18,전국,제한없음,미취업자,제한없음,,,제한없음
20240523005400100012,현금지급,중·장기복무제대군인 무료법률구조지원,"소송비용,대한법률구조공단에서,국가를","국토방위의 임무를 성실히 수행하고 전역 후 사회에 적응하는 과정에서 경제적으로 어렵거나, 법을 모르기 때문에 법의 보호를 충분히 받지 못하는 중·장기복무제대군인에 대해 소송비용 등을 국가가 부담하여 대한법률구조공단에서 지원을 받도록 하는 제도","교육, 복지문화","미래역량강화,건강,온라인교육","- 소송비용 지원 : 변호사 비용, 인지액, 송달료 등
 * 소송비용은 대한법률구조공단에서 대납 후 청구하면 예산 범위내에서 국가보훈부에서 대한법률구조공단에 지급

- 지원대상 소송사건 : 민사 · 가사사건, 행정심판사건, 행정소송사건, 헌법소원사건, 형사사건, 「국가배상법」에 따른 손해배상사건
 *국가를 당사자로 하는 소송에 관한 법률」에 따라 국가를 당사자 또는 참가인으로 하는 국가소송은 제외",국가보훈부,주소지 관할 대한법률구조공단 사무소,마감,,,,,"인터넷(국가보훈부 홈페이지 - 민원참여 - 나만의 예우), 방문, 우편","대한법률구조공단에서 신청사건 조사 후 법률구조 지원대상자 여부를 결정하며, 소송구조 결정된 사람에 한하여 지원, 공단은 「무료법률구조사업 시행지침」 제3조 1항에 의거 보건복지부장관이 고시하는 중위소득 125% 이하자를 구조대상으로 결정",,"- 신청인 제출서류 : 없음
- 담당공무원 확인사항 : 중·장기복무제대군인 등록 여부, 군인연금수급권 유무 국방부 조회 등",대한법률구조공단 고객상담센터 국번없이 132,https://www.vnet.go.kr/gud/GudCv008.do,,N,,,,,,국가를 당사자로 하는 소송에 관한 법률」에 따라 국가를 당사자 또는 참가인으로 하는 국가소송은 제외,"「군인연금법」제6조제1호부터 제3호까지의 규정에 따른 퇴역연금, 퇴역연금일시금, 퇴역연금공제일시금 중 어느 하나를 받았거나 받고있는 사람",11,전국,제한없음,제한없음,제한없음,,,군인
20240523005400200003,시설제공,남양주시 청년기업 인증 및 지원계획,"청년기업,남양주시,가산점",남양주시 청년기업인을 발굴하여 미래성장 동력원인 청년들의 기업활동 촉진,일자리,"재직자,창업","□ 사업내용 : 청년기업 인증 및 인센티브 제공
□ 대 상 : 남양주시 소재하는 기업 중 만19세~39세 이하 청년이 대표로 경영하는 기업
□ 유효기간: 3년
- 유효기간 동안에는 대표의 나이가 39세를 초과하더라도 효력 유지
□ 인센티브
- 중소기업육성기금 사업 선정 시 지원 금리 우대(0.5%)
- 글로벌 시장개척 지원사업 신청 시 평가 가산점 부여
- 국가기술거래플랫폼 지원사업 신청 시 가산점 부여
- 경복대 창업보육지원시설 입주 신청 시 가산점 부여
- 청년기업 제품 우선구매 권장
- 남양주시 홈페이지 내 청년기업 인증 현황 게시
- 그 밖에 청년기업을 위하여 시장이 필요하다고 인정하는 사업",접수방법: 남양주시청 지역경제과 기업SOS팀,,마감,,,,,□ 접수방법 : 전자우편(vvvvbbbbb@korea.kr) 및 현장 접수(지역경제과 기업SOS팀),,,"□ 신청서류
- 청년기업 인증 신청서 원본 1부(서식1)
- 청년기업 사업계획 개요서 1부(서식2)
- 개인정보 이용 및 제공 동의서 1부(서식3)
-사업자등록증 사본 1부, 법인등기부 등본 1부(법인일 경우)
-국세·지방세 납세증명서 1부",,https://www.nyj.go.kr/www/selectEminwonWebView.do?sc1=SJ&sa1Join=01;02;04;05&sc2=%EC%B2%AD%EB%85%84&key=2492&pk=74145,,N,19,39,,,,,"□ 신청 제외 대상
- 국민보건·건전문화에 반하거나 사치·투기를 조장하는 업종
- 신용보증재단의 보증제한 업종
- 국세·지방세 체납기업
- 휴·폐업 상태에 있는 기업
- 거짓이나 그 밖의 부정한 방법으로 운영되고 있는 기업(조례9조제3호)",15,경기도 남양주시,제한없음,(예비)창업자,제한없음,,,제한없음
20240523005400100011,교육,제대군인 직업능력개발교육비,"직업능력개발교육비,제대군인,전직목표와",제대군인 및 전역예정자를 대상으로 개인의 전직목표와 적성에 맞는 맞춤식 전문교육을 통해 취업에 직접적으로 필요한 교육훈련과정 지원 사업,"일자리, 교육","취업,미래역량강화,온라인교육",중·장기 복무 전역(예정)자에 최대 150만원 한도의 직업능력개발교육비 지원,국가보훈처,국가보훈처 제대군인지원센터,마감,,,,,제대군인지원센터에 유선으로 신청,지원센터의 담당 상담사와 상담 후 지원 대상으로 결정,,"직업능력개발교육비 지원신청서(교육 시작 전), 교육과정 수료 후 14일 이내에 교육 수료증 또는 교육 수료 확인서(교육 수료 후)",제대군인지원센터 1666-9279,https://www.vnet.go.kr/gud/GudCv004.do,,N,,,,,,"수강료의 국비지원 비율 80%, 자기부담율 20%",전역 과정에 대해서는 지원하지 아니함(이중 지원 금지),17,전국,제한없음,미취업자,제한없음,,,군인
